elapsed_s,joint1_pos_rad,joint2_pos_rad,joint3_pos_rad,joint4_pos_rad,joint5_pos_rad,joint6_pos_rad,joint7_pos_rad,joint1_vel_rad_s,joint2_vel_rad_s,joint3_vel_rad_s,joint4_vel_rad_s,joint5_vel_rad_s,joint6_vel_rad_s,joint7_vel_rad_s,joint1_effort,joint2_effort,joint3_effort,joint4_effort,joint5_effort,joint6_effort,joint7_effort
0.963312857,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,21.945899963,-0.148272589,-1.019243598,-0.000080639
0.968373524,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,21.945899963,-0.148272589,-1.019243598,-0.000080639
0.973433434,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,21.960224152,-0.148272589,-1.019243598,-0.000080639
0.978493818,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,21.974550247,-0.148272589,-1.019243598,-0.000080639
0.983510100,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,21.988874435,-0.148272589,-1.019243598,-0.000080639
0.988568107,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.003200531,-0.148272589,-1.019243598,-0.000080639
0.993625462,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,21.988874435,-0.148272589,-1.019243598,-0.000080639
0.998686220,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,21.988874435,-0.148272589,-1.019243598,-0.000080639
1.003743892,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,21.974550247,-0.148272589,-1.019243598,-0.000080639
1.008805621,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,21.974550247,-0.148272589,-1.019243598,-0.000080639
1.013863280,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,21.988874435,-0.148272589,-1.019243598,-0.000080639
1.018922934,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,21.988874435,-0.148272589,-1.019243598,-0.000080639
1.023998030,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.003200531,-0.148272589,-1.019243598,-0.000080639
1.029087039,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.003200531,-0.148272589,-1.019243598,-0.000080639
1.034176149,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.003200531,-0.148272589,-1.019243598,-0.000080639
1.039243238,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.003200531,-0.148272589,-1.019243598,-0.000080639
1.044309340,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.003200531,-0.148272589,-1.019243598,-0.000080639
1.049375103,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.003200531,-0.148272589,-1.019243598,-0.000080639
1.054437358,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.003200531,-0.148272589,-1.019243598,-0.000080639
1.059507350,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.017524719,-0.148272589,-1.019243598,-0.000080639
1.064571552,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.017524719,-0.148272589,-1.019243598,-0.000080639
1.069638248,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.017524719,-0.148272589,-1.019243598,-0.000080639
1.074701028,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.017524719,-0.148272589,-1.019243598,-0.000080639
1.079765992,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.003200531,-0.148272589,-1.019243598,-0.000080639
1.084831107,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.003200531,-0.148272589,-1.019243598,-0.000080639
1.089897099,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.003200531,-0.148272589,-1.019243598,-0.000080639
1.094961329,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.003200531,-0.148272589,-1.019243598,-0.000080639
1.100022078,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.017524719,-0.148272589,-1.019243598,-0.000080639
1.105087050,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.017524719,-0.148272589,-1.019243598,-0.000080639
1.110152600,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.017524719,-0.148272589,-1.019243598,-0.000080639
1.115216646,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.017524719,-0.148272589,-1.019243598,-0.000080639
1.120278783,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.003200531,-0.148272589,-1.019243598,-0.000080639
1.125345378,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.003200531,-0.148272589,-1.019243598,-0.000080639
1.130413797,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.017524719,-0.148272589,-1.019243598,-0.000080639
1.135475084,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.031850815,-0.148272589,-1.019243598,-0.000080639
1.140536464,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.046175003,-0.148272589,-1.019243598,-0.000080639
1.145603159,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.046175003,-0.148272589,-1.019243598,-0.000080639
1.150665399,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.098500252,0.420750469,22.046175003,-0.148272589,-1.019243598,-0.000080639
1.155727933,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.098500252,0.420750469,22.031850815,-0.148272589,-1.019243598,-0.000080639
1.160785461,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.098500252,0.420750469,22.031850815,-0.148272589,-1.019243598,-0.000080639
1.165846826,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.046175003,-0.148272589,-1.019243598,-0.000080639
1.170908136,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.046175003,-0.148272589,-1.019243598,-0.000080639
1.175970063,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.046175003,-0.148272589,-1.019243598,-0.000080639
1.181031252,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.064999580,0.420750469,22.046175003,-0.148272589,-1.019243598,-0.000080639
1.186095643,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.046175003,-0.148272589,-1.019243598,-0.000080639
1.191157189,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.046175003,-0.148272589,-1.019243598,-0.000080639
1.196220648,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.201301062,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.206377867,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.211460117,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.098500252,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.216528248,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.098500252,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.221598248,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.115249634,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.226660407,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.115249634,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.231729880,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.115249634,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.236796042,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.241863190,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.246921689,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.115249634,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.251981362,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.098500252,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.257041145,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.098500252,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.262099813,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.098500252,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.267159618,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.098500252,0.420750469,22.074825287,-0.148272589,-1.019243598,-0.000080639
1.272218356,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.098500252,0.420750469,22.074825287,-0.148272589,-1.019243598,-0.000080639
1.277277403,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.074825287,-0.148272589,-1.019243598,-0.000080639
1.282335387,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.074825287,-0.148272589,-1.019243598,-0.000080639
1.287394032,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.081749916,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.292451202,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.098500252,0.420750469,22.060499191,-0.148272589,-1.019243598,-0.000080639
1.297512270,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.115249634,0.420750469,22.074825287,-0.148272589,-1.019243598,-0.000080639
1.302571528,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.115249634,0.420750469,22.074825287,-0.148272589,-1.019243598,-0.000080639
1.307630100,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.103475571,-0.148272589,-1.019243598,-0.000080639
1.312688129,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.089149475,-0.148272589,-1.019243598,-0.000080639
1.317746702,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.089149475,-0.148272589,-1.019243598,-0.000080639
1.322821616,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.074825287,-0.148272589,-1.019243598,-0.000080639
1.327895223,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.074825287,-0.148272589,-1.019243598,-0.000080639
1.332970088,-0.000023010,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.089149475,-0.148272589,-1.019243598,-0.000080639
1.338044695,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.115249634,0.420750469,22.103475571,-0.148272589,-1.019243598,-0.000080639
1.343111019,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.115249634,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.348172599,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.115249634,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.353231840,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.115249634,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.358293813,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.363360442,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.368418420,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.373483834,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.378545773,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.383605568,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.388667289,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.393728534,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.398788404,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.403855003,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.408914396,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.413974260,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.419034301,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.424096284,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.429155524,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.434214676,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.439275063,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.444336421,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.449394322,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.454452652,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
1.459505868,-0.000024927,-0.522544801,0.000015340,0.776828945,0.000009587,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-13.131999969,0.420750469,22.117799759,-0.148272589,-1.019243598,-0.000080639
